,0,1,2,3
1970-06-20,31.69445712311297,35.162687781691766,38.75599521833268,46.16805264810739
1970-06-21,31.70131701931222,35.17073184862265,38.76533912950861,46.1803219662084
1970-06-22,31.793805693525993,35.32115491637758,38.98383511878704,46.56616998438662
1970-06-23,31.951414488580266,35.58065182807817,39.3633954547297,47.24210060586059
1970-06-24,32.066700602882385,35.77078632295794,39.64206280240378,47.74053006226383
1970-06-25,32.02999669943363,35.70581828289902,39.54343919887707,47.557631615399025
1970-06-26,31.993391761599376,35.641122169437445,39.44533158993803,47.37600027016798
1970-06-27,32.000211174966644,35.64903645149726,39.454441840494276,47.387785861468046
1970-06-28,32.00703204189654,35.656952490961345,39.463554195144006,47.39957438463576
1970-06-29,32.05727721344955,35.737617760107085,39.580157228838885,47.605268957251205
1970-06-30,32.238689943770915,36.0384073582576,40.02243389011505,48.39977160856934
1970-07-01,32.33342583967421,36.19405095021652,40.250524672209686,48.80921280486204
1970-07-02,32.539483812075204,36.53657236371031,40.755831235131815,49.72366144083136
1970-07-03,32.546214582014414,36.5444052042239,40.76487567987166,49.73544526744677
1970-07-04,32.552946744208775,36.552239723969734,40.77392213173486,49.74723188666767
1970-07-05,32.559680298946276,36.560075923307814,40.78297059116682,49.75902129915587
1970-07-06,32.700571865999976,36.79399836123764,41.12837896831584,50.38656586382433
1970-07-07,32.77474317527751,36.91584066462143,41.30748270861153,50.71112088083289
1970-07-08,32.71392041929306,36.809792046720574,41.14681127240365,50.410733133963866
1970-07-09,32.72063349501746,36.817592697172124,41.15580720538869,50.42243118628291
1970-07-10,32.615254228012645,36.63613592801938,40.88267696878232,49.91556417914283
1970-07-11,32.62199173532441,36.64390981494438,40.89158155184813,49.92699689466441
1970-07-12,32.62873063443905,36.65168535142429,40.90048807440532,49.938432228747686
1970-07-13,32.61312534365259,36.62187679190177,40.853521323224754,49.847625839387014
1970-07-14,32.66458190771694,36.70497216781494,40.97445720249414,50.06409792599922
1970-07-15,32.76104655484703,36.86398216589643,41.2084636911263,50.488084697765906
1970-07-16,32.835355032577404,36.985743127349714,41.387216200852954,50.81157841645608
1970-07-17,32.86465603959667,37.0317035296555,41.4531436440534,50.92811593453388
1970-07-18,32.87136403103489,37.039490333068926,41.46211569432156,50.93976661311067
1970-07-19,32.87807339163848,37.04727877384444,41.471089686485534,50.951419956979684
1970-07-20,32.862175069443474,37.017042532059506,41.42344970038646,50.858996653430424
1970-07-21,32.89150000963135,37.06342214070942,41.49028602823201,50.977733022072925
1970-07-22,32.9435121431413,37.148543635131176,41.615253275668316,51.20420687817138
